uEmir1;23;m;7;5;5.5;3;5;23.mp4;vshort;STILL;0.23;8.903;0.44515000000000005;wifi;58;21;HOME;true;true;-1
umedo;21;m;4;1;1;7;2.5;13.mp4;vlong;STILL;0.63;33.504;1;wifi;5;15;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.54;71.002;1;wifi;12;18;OTHER;true;false;2
umedo;21;m;4;1;1;7;2.5;6.mp4;vshort;STILL;0.84;8.002;1;wifi;15;6;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;20.mp4;vlong;STILL;0.6;32.505;1;wifi;26;10;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;11.mp4;vshort;STILL;0.01;19.503;1;wifi;4;4;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;23.mp4;vshort;STILL;0.01;23.004;1;wifi;22;7;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;16.mp4;vshort;STILL;0.8;18.502;1;wifi;22;11;OTHER;true;true;1
umedo;21;m;4;1;1;7;2.5;16.mp4;vlong;STILL;0.95;32.503;1;wifi;13;7;OTHER;false;false;1
umedo;21;m;4;1;1;7;2.5;2.mp4;vshort;STILL;0.4;7.339;0.7339;wifi;9;15;OTHER;true;false;0
umedo;21;m;4;1;1;7;2.5;23.mp4;vshort;STILL;0.26;20.313;1;wifi;22;14;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.19;12.237;0.1799558823529412;wifi;22;17;OTHER;false;false;0
umedo;21;m;4;1;1;7;2.5;20.mp4;vlong;STILL;0.45999999999999996;27.59;0.9196666666666666;wifi;4;19;OTHER;true;false;1
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.6;17.894;0.2631470588235294;wifi;18;13;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.47;8.009;0.11777941176470588;wifi;5;17;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;9.mp4;vlong;STILL;0.82;19.765;0.3294166666666667;wifi;4;6;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.42;6.463;0.09504411764705882;wifi;6;22;OTHER;false;true;-1
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.67;8.888;0.13070588235294117;wifi;13;14;OTHER;true;false;-2
umedo;21;m;4;1;1;7;2.5;2.mp4;vshort;STILL;0.5;14.002;1;wifi;13;21;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vshort;STILL;0.56;11.046;1;wifi;12;13;OTHER;false;true;1
umedo;21;m;4;1;1;7;2.5;2.mp4;vlong;STILL;0.47;15.098;0.23590625;wifi;12;15;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;18.mp4;vshort;STILL;0.29;20.009;1;wifi;12;17;OTHER;false;false;-2
umedo;21;m;4;1;1;7;2.5;16.mp4;vlong;STILL;0.01;6.013;0.20043333333333332;wifi;6;4;OTHER;false;false;0
umedo;21;m;4;1;1;7;2.5;18.mp4;vshort;STILL;0.4;7.355;0.49033333333333334;wifi;20;19;OTHER;false;false;-2
uJanjaP;31;f;1.5;3;1;5;2.5;4.mp4;vlong;STILL;0.63;65.007;0.9559852941176471;wifi;255;16;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;23.mp4;vshort;STILL;0.33;22.507;1;wifi;255;19;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;11.mp4;vlong;STILL;0.75;79.506;1;cellular;255;11;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;2.mp4;vshort;STILL;0.18;12.007;1;wifi;255;14;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;16.mp4;vshort;STILL;0.87;17.873;1;wifi;255;10;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;9.mp4;vshort;STILL;0.41;12.003;1;wifi;255;8;OTHER;true;true;2
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vlong;STILL;0.97;32.002;1;wifi;255;8;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;2.mp4;vshort;STILL;0.36;2.696;0.2696;cellular;255;18;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;6.mp4;vshort;STILL;0.42;7.004;1;wifi;255;8;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vshort;STILL;0.4;3.932;0.26213333333333333;wifi;255;19;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vshort;STILL;0.39;8.437;0.5624666666666667;wifi;255;19;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;22.mp4;vlong;STILL;0.38;52.71;0.6672151898734178;wifi;255;20;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;16.mp4;vlong;ON_FOOT;0.7;2.671;0.08903333333333333;cellular;147;16;OTHER;false;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;18.mp4;vlong;STILL;0.69;4.21;0.14517241379310344;cellular;147;16;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;16.mp4;vshort;ON_FOOT;0.69;2.852;0.19013333333333332;cellular;147;16;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;11.mp4;vshort;STILL;0.68;7.666;0.5110666666666667;cellular;147;16;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vshort;STILL;0.68;8.03;0.5353333333333333;cellular;147;16;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;4.mp4;vshort;STILL;0.68;11.501;1;cellular;147;16;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vshort;STILL;0.2;17.003;1;wifi;147;8;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;11.mp4;vlong;STILL;0.19;2.588;0.03361038961038961;wifi;147;16;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;9.mp4;vshort;STILL;0.7;2.58;0.258;wifi;147;21;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;2.mp4;vshort;STILL;0.68;3.399;0.3399;wifi;147;21;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;6.mp4;vshort;STILL;0.67;6.502;1;wifi;147;21;OTHER;true;true;2
uJanjaP;31;f;1.5;3;1;5;2.5;4.mp4;vshort;STILL;0.66;11.503;1;wifi;147;21;OTHER;true;true;2
uJanjaP;31;f;1.5;3;1;5;2.5;11.mp4;vlong;STILL;0.66;4.433;0.05757142857142857;wifi;147;21;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;9.mp4;vlong;STILL;0.18;17.377;0.28961666666666663;wifi;147;11;OTHER;false;true;2
uJanjaP;31;f;1.5;3;1;5;2.5;18.mp4;vlong;STILL;0.16;9.505;0.3277586206896552;wifi;147;11;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;22.mp4;vlong;STILL;0.1;82.503;1;wifi;255;19;OTHER;true;true;2
uJanjaP;31;f;1.5;3;1;5;2.5;16.mp4;vshort;STILL;0.12;2.765;0.18433333333333335;wifi;255;19;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;18.mp4;vshort;STILL;0.13;3.634;0.24226666666666666;wifi;255;19;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;22.mp4;vlong;STILL;0.16;4.83;0.061139240506329115;wifi;255;19;OTHER;true;true;2
uJanjaP;31;f;1.5;3;1;5;2.5;4.mp4;vshort;STILL;0.17;2.738;0.2738;wifi;255;19;OTHER;true;true;1
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vlong;STILL;0.18;2.16;0.07200000000000001;wifi;255;19;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;2.mp4;vshort;STILL;0.67;1.763;0.17629999999999998;wifi;66;21;OTHER;true;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;23.mp4;vshort;STILL;0.67;5.575;0.27875;wifi;66;21;OTHER;true;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;2.mp4;vshort;STILL;0.66;1.4;0.13999999999999999;wifi;66;21;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;13.mp4;vlong;STILL;0.65;1.646;0.05486666666666666;wifi;66;21;OTHER;false;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;22.mp4;vlong;ON_FOOT;0.84;3.02;0.038227848101265824;cellular;66;11;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;2.mp4;vlong;ON_FOOT;0.84;1.989;0.031078125;cellular;66;11;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;18.mp4;vshort;ON_FOOT;0.83;2.384;0.15893333333333332;cellular;66;11;OTHER;false;false;0
uJanjaP;31;f;1.5;3;1;5;2.5;22.mp4;vlong;ON_FOOT;0.83;2.289;0.0289746835443038;cellular;66;11;OTHER;false;true;0
uJanjaP;31;f;1.5;3;1;5;2.5;16.mp4;vshort;ON_FOOT;0.82;1.399;0.09326666666666666;cellular;66;11;OTHER;false;false;0
uAlmark;22;m;5;4;3.5;5;2.5;2.mp4;vshort;STILL;0.44;12.502;1;wifi;10;16;HOME;true;true;0
uAlmark;22;m;5;4;3.5;5;2.5;13.mp4;vshort;STILL;0.84;17.506;1;wifi;137;2;OTHER;true;true;1
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vlong;STILL;0.48;70.005;1;wifi;10;14;HOME;true;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vshort;STILL;0.8;12.504;1;wifi;99;2;OTHER;true;true;1
uAlmark;22;m;5;4;3.5;5;2.5;9.mp4;vshort;STILL;0.92;13.006;1;wifi;140;18;HOME;false;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;2.mp4;vshort;STILL;0.7;13.018;1;cellular;125;4;HOME;true;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vlong;STILL;0.69;70.507;1;wifi;89;17;HOME;true;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;9.mp4;vshort;STILL;0.35;13.017;1;wifi;89;1;OTHER;true;true;0
uAlmark;22;m;5;4;3.5;5;2.5;11.mp4;vshort;STILL;0.83;18.003;1;wifi;42;16;OTHER;true;true;2
uAlmark;22;m;5;4;3.5;5;2.5;6.mp4;vshort;STILL;0.69;8.002;1;cellular;42;0;HOME;true;true;1
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vlong;STILL;0.78;70.505;1;wifi;131;3;OTHER;true;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vlong;STILL;0.77;4.518;0.06644117647058823;wifi;140;4;OTHER;true;true;-2
uAlmark;22;m;5;4;3.5;5;2.5;22.mp4;vlong;STILL;0.01;19.103;0.2418101265822785;wifi;195;20;OTHER;true;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;11.mp4;vlong;STILL;0.97;10.394;0.134987012987013;cellular;120;0;OTHER;true;true;-1
uAlmark;22;m;5;4;3.5;5;2.5;16.mp4;vshort;STILL;0.95;17.505;1;cellular;120;3;OTHER;true;true;2
uAlmark;22;m;5;4;3.5;5;2.5;9.mp4;vshort;STILL;0.91;13.003;1;wifi;117;5;OTHER;true;true;0
uAlmark;22;m;5;4;3.5;5;2.5;9.mp4;vshort;STILL;0.92;3.88;0.388;cellular;57;14;OTHER;true;true;0
uAlmark;22;m;5;4;3.5;5;2.5;11.mp4;vshort;STILL;0.79;18.501;1;cellular;161;23;OTHER;true;true;1
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vlong;STILL;0.64;10.392;0.1528235294117647;cellular;161;23;OTHER;true;true;-2
uAlmark;22;m;5;4;3.5;5;2.5;4.mp4;vshort;STILL;0.59;14.506;1;wifi;137;4;OTHER;true;true;2
uAlmark;22;m;5;4;3.5;5;2.5;6.mp4;vshort;STILL;0.35;7.506;1;wifi;10;13;OTHER;true;true;1
