urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.56;6.501;wifi;57;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;24.jpg;image;STILL;0.54;562.872;wifi;57;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.mp4;vshort;STILL;0.54;6.503;wifi;57;14;OTHER
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;0.5;20.924;wifi;57;15;OTHER
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vlong;STILL;0.5;14.741;wifi;57;15;OTHER
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;0.49;7.429;wifi;57;15;OTHER
urok;24;m;1;6;3.5;6.5;1.5;11.mp4;vshort;STILL;0.49;9.976;wifi;57;15;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vshort;STILL;0.48;10.5;wifi;57;16;OTHER
urok;24;m;1;6;3.5;6.5;1.5;14.jpg;image;STILL;0.47;34.125;wifi;57;16;OTHER
urok;24;m;1;6;3.5;6.5;1.5;22.jpg;image;STILL;0.47;60.497;wifi;57;16;OTHER
urok;24;m;1;6;3.5;6.5;1.5;16.mp4;vlong;STILL;0.47;32.005;wifi;57;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;4.mp4;vshort;STILL;0.45999999999999996;11.502;wifi;57;17;OTHER
urok;24;m;1;6;3.5;6.5;1.5;2.mp4;vshort;STILL;0.41;7.844;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;STILL;0.41;21.761;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;9.mp4;vshort;STILL;0.4;11.506;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;6.jpg;image;STILL;0.4;10.51;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;12.jpg;image;ON_FOOT;0.38;11.18;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;18.mp4;vlong;ON_FOOT;0.38;12.447;wifi;34;18;OTHER
urok;24;m;1;6;3.5;6.5;1.5;23.mp4;vshort;STILL;0.38;9.803;wifi;34;18;OTHER
