uEmir1;23;m;7;5;5.5;3;5;23.mp4;vshort;STILL;0.23;8.903;wifi;58;21;HOME;true;true;-1
uEmir1;23;m;7;5;5.5;3;5;16.jpg;image;STILL;0.1;38.069;cellular;58;23;HOME;true;true;1
umedo;21;m;4;1;1;7;2.5;13.mp4;vlong;STILL;0.63;33.504;wifi;5;15;OTHER;false;false;2
umedo;21;m;4;1;1;7;2.5;12.jpg;image;STILL;0.6;199.41;wifi;5;17;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.54;71.002;wifi;12;18;OTHER;true;false;2
umedo;21;m;4;1;1;7;2.5;18.jpg;image;STILL;0.42;86.897;wifi;6;20;OTHER;true;true;1
umedo;21;m;4;1;1;7;2.5;6.mp4;vshort;STILL;0.84;8.002;wifi;15;6;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;20.mp4;vlong;STILL;0.6;32.505;wifi;26;10;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;12.jpg;image;STILL;0.45999999999999996;59.74;wifi;26;11;OTHER;true;true;1
umedo;21;m;4;1;1;7;2.5;11.mp4;vshort;STILL;0.01;19.503;wifi;4;4;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;20.jpg;image;STILL;0.64;43.722;wifi;17;13;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;22.jpg;image;STILL;0.49;62.836;wifi;9;19;OTHER;true;false;2
umedo;21;m;4;1;1;7;2.5;23.mp4;vshort;STILL;0.01;23.004;wifi;22;7;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;16.mp4;vshort;STILL;0.8;18.502;wifi;22;11;OTHER;true;true;1
umedo;21;m;4;1;1;7;2.5;24.jpg;image;STILL;0.7;52.947;wifi;22;12;OTHER;false;false;1
umedo;21;m;4;1;1;7;2.5;6.jpg;image;STILL;0.3;45.004;wifi;4;21;OTHER;true;false;1
umedo;21;m;4;1;1;7;2.5;16.mp4;vlong;STILL;0.95;32.503;wifi;13;7;OTHER;false;false;1
umedo;21;m;4;1;1;7;2.5;2.mp4;vshort;STILL;0.4;7.339;wifi;9;15;OTHER;true;false;0
umedo;21;m;4;1;1;7;2.5;14.jpg;image;STILL;0.51;239.139;wifi;152;8;OTHER;true;true;1
umedo;21;m;4;1;1;7;2.5;23.mp4;vshort;STILL;0.26;20.313;wifi;22;14;OTHER;true;true;2
umedo;21;m;4;1;1;7;2.5;4.mp4;vlong;STILL;0.19;12.237;wifi;22;17;OTHER;false;false;0
umedo;21;m;4;1;1;7;2.5;20.mp4;vlong;STILL;0.45999999999999996;27.59;wifi;4;19;OTHER;true;false;1
umedo;21;m;4;1;1;7;2.5;2.jpg;image;STILL;0.86;84.945;wifi;21;9;OTHER;false;true;2
